SeqNr,SLID,SID,ID,FLUX_AUTO,FLUXERR_AUTO,MAG_AUTO,MAGERR_AUTO,KRON_RADIUS,BackGr,Level,MU_THRESHOLD,MaxVal,MU_MAX,ISOAREA_WORLD,Xpos,Ypos,RAJ2000,DECJ2000,A_WORLD,B_WORLD,THETA_J2000,THETA_WORLD,ERRA_WORLD,ERRB_WORLD,ERRTHETA_J2000,ERRTHETA_WORLD,FWHM_IMAGE,FWHM_WORLD,Flag,FLUX_RADIUS,CLASS_STAR,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,PAgaap,MAG_ISO,MAGERR_ISO,FLUX_ISO,FLUXERR_ISO,MAG_ISOCOR,MAGERR_ISOCOR,FLUX_ISOCOR,FLUXERR_ISOCOR,NIMAFLAGS_ISO,IMAFLAGS_ISO,XMIN_IMAGE,YMIN_IMAGE,XMAX_IMAGE,YMAX_IMAGE,X_WORLD,Y_WORLD,X2_WORLD,Y2_WORLD,XY_WORLD,ERRX2_WORLD,ERRY2_WORLD,ERRXY_WORLD,CXX_WORLD,CYY_WORLD,CXY_WORLD,ERRCXX_WORLD,ERRCYY_WORLD,ERRCXY_WORLD,A_IMAGE,B_IMAGE,ERRA_IMAGE,ERRB_IMAGE,S_ELLIPTICITY,S_ELONGATION,ALPHA_J2000,DELTA_J2000,SG2DPHOT,HTM,FIELD_POS,EXTINCTION_Z,EXTINCTION_Y,EXTINCTION_J,EXTINCTION_H,EXTINCTION_Ks,MAG_GAAP_u,MAGERR_GAAP_u,FLUX_GAAP_u,FLUXERR_GAAP_u,FLAG_GAAP_u,MAG_GAAP_g,MAGERR_GAAP_g,FLUX_GAAP_g,FLUXERR_GAAP_g,FLAG_GAAP_g,MAG_GAAP_r,MAGERR_GAAP_r,FLUX_GAAP_r,FLUXERR_GAAP_r,FLAG_GAAP_r,MAG_GAAP_i,MAGERR_GAAP_i,FLUX_GAAP_i,FLUXERR_GAAP_i,FLAG_GAAP_i,MAG_GAAP_Z,MAGERR_GAAP_Z,FLUX_GAAP_Z,FLUXERR_GAAP_Z,FLAG_GAAP_Z,MAG_GAAP_Y,MAGERR_GAAP_Y,FLUX_GAAP_Y,FLUXERR_GAAP_Y,FLAG_GAAP_Y,MAG_GAAP_J,MAGERR_GAAP_J,FLUX_GAAP_J,FLUXERR_GAAP_J,FLAG_GAAP_J,MAG_GAAP_H,MAGERR_GAAP_H,FLUX_GAAP_H,FLUXERR_GAAP_H,FLAG_GAAP_H,MAG_GAAP_Ks,MAGERR_GAAP_Ks,FLUX_GAAP_Ks,FLUXERR_GAAP_Ks,FLAG_GAAP_Ks,Agaper,Bgaper,MAG_LIM_u,MAG_LIM_g,MAG_LIM_r,MAG_LIM_i,MAG_LIM_Z,MAG_LIM_Y,MAG_LIM_J,MAG_LIM_H,MAG_LIM_Ks,Z_B,Z_B_MIN,Z_B_MAX,T_B,ODDS,Z_ML,T_ML,CHI_SQUARED_BPZ,M_0,BPZ_FILT,NBPZ_FILT,BPZ_NONDETFILT,NBPZ_NONDETFILT,BPZ_FLAGFILT,NBPZ_FLAGFILT,SG_FLAG,MASK,THELI_NAME,fitclass,bias_corrected_scalelength_pixels,bulge_fraction,model_flux,pixel_SNratio,model_SNratio,contamination_radius,PSF_e1,PSF_e2,PSF_Strehl_ratio,PSF_Q11,PSF_Q22,PSF_Q12,star_galaxy_f_probability,r_correction,2D_measurement_variance,mean_likelihood_e,neighbour_mag,neighbour_distance,catmag,n_exposures_used,cat_ID,delta_SNR,PSF_e1_exp1,PSF_e2_exp1,PSF_e1_exp2,PSF_e2_exp2,PSF_e1_exp3,PSF_e2_exp3,PSF_e1_exp4,PSF_e2_exp4,PSF_e1_exp5,PSF_e2_exp5,SeqNr_field,THELI_INT,e1,e2,weight,Index
19232980,60546951,33790,KIDS_J004030.64-322520.2,54.93178939819336,0.4479948878288269,20.300439834594727,0.008856846019625664,4.0186638832092285,0.00029480058583430946,0.026252059265971184,25.22117042541504,2.133074998855591,20.479549407958984,1.1307649856462376e-06,17207.19921875,5063.56884765625,10.127681,-32.422281,0.00021127579384483397,0.0001984371047001332,19.535860061645508,70.46414184570312,2.3983589017007034e-06,2.22124208448804e-06,22.30514907836914,67.6948471069336,3.4383490085601807,0.00020439070067368448,2,3.321307897567749,0.05966309830546379,0.05310115963220596,0.041376061737537384,0.02862377092242241,0.02127053029835224,-70.5,20.37169075012207,0.007580341771245003,51.442970275878906,0.3590748906135559,20.2998104095459,0.008590885438024998,54.96358108520508,0.43479350209236145,0,0,17194,5052,17221,5076,10.127681,-32.422281,3.996548869622529e-08,4.4049251357591857e-08,1.6577199613010407e-09,5.051778006331942e-12,5.63426085301022e-12,2.8730620313388577e-13,0.044049251824617386,0.03996548056602478,-0.003315405920147896,5.634261015075026e-06,5.0517778618086595e-06,-5.746065880884998e-07,3.554193,3.338601,0.0403459407389164,0.037371888756752014,0.060658570379018784,1.0645760297775269,10.127681,-32.422281,0,-988410670,-5864,0.015824144706130028,0.013646998442709446,0.008867893368005753,0.005628722719848156,0.0037701823748648167,22.416152954101562,0.08461521565914154,9.097499975574408e-10,7.090000114784445e-11,0,21.619232177734375,0.01856871135532856,2.0348001061876175e-09,3.4799999687473715e-11,0,20.544246673583984,0.005914182867854834,5.837899941241176e-09,3.180000013314199e-11,0,19.70132064819336,0.015615765005350113,1.3558000055979846e-08,1.9500000225658454e-10,0,19.263277053833008,0.00854383036494255,19424.134765625,152.85162353515625,0,18.982053756713867,0.01565149985253811,25218.162109375,363.53387451171875,0,18.693532943725586,0.0073926798067986965,33040.21875,224.96788024902344,0,18.306371688842773,0.009125719778239727,47336.18359375,397.8652038574219,0,17.974628448486328,0.008292299695312977,64364.5546875,491.58349609375,0,1.0299999713897705,1.0,25.49457550048828,26.07796287536621,26.232444763183594,24.327993392944336,24.539325714111328,23.598636627197266,24.119699478149414,23.500659942626953,23.271007537841797,0.79,0.76,0.82,2.0,1.0,0.8,2.0,6.624,19.404,511,9,0,0,0,0,1.0,0,KIDS_10p6_m32p1,0,1.2094999551773071,1.0,40.0,120.80000305175781,253.2100067138672,9.220000267028809,0.02710000053048134,-0.011800000444054604,0.07970000058412552,1.8832999467849731,1.6892000436782837,-0.04149999842047691,1.0,0.01140000019222498,0.0005000000237487257,0.06620000302791595,1.9299999475479126,3.2899999618530273,20.299999237060547,3.0,33791,4.789999961853027,99.0,99.0,0.023800000548362732,-0.016599999740719795,0.04170000180602074,0.008299999870359898,99.0,99.0,0.015799999237060547,-0.02710000053048134,33791,11,-0.06109999865293503,0.025499999523162842,15.555000305175781,309
26653218,60548451,122171,KIDS_J032733.99-284621.2,4.243720054626465,0.2116519957780838,23.070629119873047,0.05416334047913551,4.24067497253418,-0.0008543027215637267,0.020366350188851357,25.35536003112793,0.10764160007238388,23.712120056152344,1.9435030651493435e-07,17996.33984375,17674.5703125,51.891641,-28.772568,0.0001243639999302104,0.00011889180314028636,72.2291488647461,17.770849227905273,6.690055215585744e-06,6.259648216655478e-06,45.99380111694336,44.00619888305664,7.183873176574707,0.00042704129009507596,0,3.3945579528808594,0.012001809664070606,0.04215867817401886,0.0328497588634491,0.022725310176610947,0.01688734069466591,-17.799999237060547,23.452259063720703,0.04150040075182915,2.986043930053711,0.11410869657993317,23.144990921020508,0.05256500840187073,3.9628119468688965,0.19180969893932343,0,0,17991,17669,18000,17679,51.891641,-28.772568,1.534239935097048e-08,1.425926043907566e-08,3.8689190740015533e-10,4.206666959216676e-11,4.187335894689781e-11,2.785144944533746e-12,0.014259260147809982,0.015342400409281254,-0.000773776089772582,4.1873350710375234e-05,4.206666926620528e-05,-5.570233952312265e-06,2.092346,2.000159,0.11255019903182983,0.10531420260667801,0.04405933991074562,1.046090006828308,51.891641,-28.772568,0,1885372529,17467,0.01256328634917736,0.010834780521690845,0.007040499243885279,0.004468820057809353,0.002993266098201275,99.0,1.2523727416992188,4.2826998891687396e-11,4.9400001450594644e-11,0,24.76833152770996,0.2052246481180191,1.2221000600387555e-10,2.3099999343911826e-11,0,23.199846267700195,0.04703309386968613,5.217100085275206e-10,2.259999999643103e-11,0,22.097578048706055,0.06378544867038727,1.491100021233649e-09,8.759999670093777e-11,0,21.109336853027344,0.02982109971344471,3558.279052734375,97.73258209228516,0,20.579864501953125,0.04373500123620033,5803.9912109375,233.7928924560547,0,20.18545913696289,0.03298940137028694,8375.2548828125,254.4763946533203,0,19.801931381225586,0.06014139950275421,11952.154296875,662.0574340820312,0,19.401308059692383,0.040421899408102036,17309.26953125,644.4227905273438,0,0.8299999833106995,0.8199999928474426,25.93714141845703,26.60991668701172,26.63087272644043,25.191972732543945,25.02490234375,24.07792091369629,23.985881805419922,22.94776153564453,22.977073669433594,0.94,0.91,0.97,1.091,1.0,0.96,1.091,1.726,21.926,510,8,1,1,0,0,1.0,0,KIDS_52p4_m29p2,0,1.4527000188827515,0.12890000641345978,3.799999952316284,24.0,27.760000228881836,8.0600004196167,0.01549999974668026,0.019200000911951065,0.05719999969005585,2.2467000484466553,2.11080002784729,0.08380000293254852,0.6725000143051147,9.999999747378752e-05,0.013299999758601189,0.07530000060796738,0.9700000286102295,6.619999885559082,23.06999969482422,5.0,122172,1.3300000429153442,0.011699999682605267,0.01549999974668026,0.012299999594688416,0.01679999940097332,0.024299999698996544,0.02329999953508377,0.009700000286102295,0.01850000023841858,0.019500000402331352,0.021900000050663948,122172,478,0.06769999861717224,-0.03290000185370445,13.904600143432617,1417
13660893,58648131,75562,KIDS_J102820.41+025522.6,44.86106872558594,0.5478991866111755,20.420320510864258,0.013263589702546597,4.35658597946167,0.0017097590025514364,0.028905410319566727,24.873720169067383,0.8348758816719055,21.39801025390625,9.576169759384356e-07,16418.859375,17985.94921875,157.085045,2.922956,0.00022113790328148752,0.0002069850015686825,2.002747058868408,87.99725341796875,3.3197579796251375e-06,3.1321590086008655e-06,9.457878112792969,80.54212188720703,5.558649063110352,0.0003304308047518134,0,4.497130870819092,0.04493267834186554,0.15220139920711517,0.11859429627656937,0.08204296231269836,0.060966718941926956,-88.0,20.578649520874023,0.009940673597157001,38.77404022216797,0.3549171984195709,20.481679916381836,0.0115811200812459,42.39630889892578,0.45211490988731384,0,0,16409,17974,16430,17996,157.085045,2.922956,4.2850189174714615e-08,4.8894570170432416e-08,2.1162309404854085e-10,9.843104629980726e-12,1.0988109727660955e-11,1.961870065275012e-13,0.04889456927776337,0.04285018891096115,-0.0004232419887557626,1.098811026167823e-05,9.843106454354711e-06,-3.923701115127187e-07,3.720367,3.48223,0.05585050955414772,0.052694398909807205,0.06400901079177856,1.0683859586715698,157.085045,2.922956,0,-468556718,-22473,0.04535601660609245,0.03911576047539711,0.02541763335466385,0.016133347526192665,0.01080629974603653,22.311193466186523,0.06994086503982544,9.065799777552286e-10,5.840000011358981e-11,0,21.14488983154297,0.010773386806249619,3.3358000806060772e-09,3.309999843659206e-11,0,20.71194076538086,0.00821153074502945,4.5483998789563884e-09,3.440000020948908e-11,0,19.837987899780273,0.009226839058101177,1.132000004844258e-08,9.619999935539525e-11,0,19.269542694091797,0.008169500157237053,18794.359375,141.41604614257812,0,18.994384765625,0.013302999548614025,24355.82421875,298.4207458496094,0,18.67948341369629,0.013080500066280365,32963.8359375,397.1345520019531,0,18.2636661529541,0.023825600743293762,48760.0,1070.0,0,17.80179214477539,0.010654999874532223,74983.96875,735.8612060546875,0,1.059999942779541,1.0199999809265137,25.539833068847656,26.271915435791016,26.09723472595215,25.075632095336914,24.62375259399414,23.81292724609375,23.502655029296875,22.42654037475586,22.833009719848633,1.05,1.02,1.07,2.273,1.0,1.05,2.273,65.687,19.394,511,9,0,0,0,0,1.0,0,KIDS_157p4_2p5,0,1.6818000078201294,1.0,29.899999618530273,96.30000305175781,162.5,99.0,-0.015300000086426735,0.0013000000035390258,0.038100000470876694,2.7318999767303467,2.901700019836426,0.008200000040233135,0.9998999834060669,-0.01209999993443489,0.001500000013038516,0.07639999687671661,1.0099999904632568,6.449999809265137,20.420000076293945,5.0,75563,7.190000057220459,-0.023800000548362732,-0.012400000356137753,-0.006000000052154064,0.011699999682605267,-0.009999999776482582,0.002899999963119626,-0.010200000368058681,0.004399999976158142,-0.026599999517202377,-0.00019999999494757503,75563,75,-0.07639999687671661,-0.000699999975040555,15.458800315856934,4222
13494087,55110181,22814,KIDS_J102953.09-014318.9,15.807250022888184,0.3291192054748535,21.63286018371582,0.022611359134316444,3.8080289363861084,-0.002076484030112624,0.03235524892807007,24.956350326538086,0.5929651260375977,21.849489212036133,3.356960007749876e-07,2576.280029296875,6580.56201171875,157.471219,-1.721939,0.00013569429574999958,0.0001269292988581583,9.927544593811035,80.07245635986328,3.2893340176087804e-06,2.7766989205701975e-06,10.614839553833008,79.38516235351562,4.553328990936279,0.0002706701052375138,0,2.734002113342285,0.8575850129127502,0.20717120170593262,0.1614263951778412,0.11167410016059875,0.08298580348491669,-80.0999984741211,21.741910934448242,0.01758621074259281,14.296640396118164,0.23151350021362305,21.639190673828125,0.020606810227036476,15.715310096740723,0.2981973886489868,0,0,2570,6573,2581,6586,157.471219,-1.721939,1.6179470208044222e-08,1.8344529451042035e-08,3.9091080372699594e-10,7.815572841685103e-12,1.071420036025117e-11,5.63015725620758e-13,0.01834453083574772,0.016179470345377922,-0.00078181381104514,1.071419956133468e-05,7.815572644176427e-06,-1.1260200381002505e-06,2.282818,2.135427,0.05533742159605026,0.04671426862478256,0.06456530094146729,1.0690220594406128,157.471219,-1.721939,0,-1199481120,-23146,0.06173701956868172,0.0532430000603199,0.03459759056568146,0.021960146725177765,0.014709155075252056,22.33649444580078,0.08333414047956467,9.66730029361429e-10,7.420000031066465e-11,0,22.02950668334961,0.02947262115776539,1.2341000443782946e-09,3.350000138402365e-11,0,21.546804428100586,0.017101824283599854,2.1268000693908107e-09,3.350000138402365e-11,0,21.225059509277344,0.03753352537751198,3.0952000962258808e-09,1.0699999913876823e-10,0,20.966562271118164,0.02937689982354641,3878.678466796875,104.94578552246094,0,20.569255828857422,0.03879240155220032,5636.53173828125,201.38812255859375,0,20.420902252197266,0.03736079856753349,6573.45947265625,226.19662475585938,0,20.130741119384766,0.06341739743947983,8687.890625,507.4558410644531,0,19.85548973083496,0.05472499877214432,11269.646484375,568.0302734375,0,0.8500000238418579,0.8399999737739563,25.37355613708496,26.106698989868164,26.165184020996094,24.961305618286133,24.947586059570312,24.23991584777832,24.113784790039062,23.23650360107422,23.114070892333984,1.2,1.16,1.23,3.636,0.97483,1.2,3.636,12.381,21.104,511,9,0,0,0,0,1.0,0,KIDS_157p0_m1p5,0,0.513700008392334,0.20260000228881836,14.300000190734863,51.099998474121094,79.23999786376953,14.0,0.008700000122189522,-0.009800000116229057,0.04430000111460686,2.6022000312805176,2.5143001079559326,-0.050700001418590546,0.5527999997138977,-0.033799998462200165,0.10199999809265137,0.5468000173568726,2.5299999713897705,3.6700000762939453,21.6299991607666,4.0,22815,3.319999933242798,0.007000000216066837,-0.008999999612569809,0.006399999838322401,-0.012799999676644802,0.012000000104308128,-0.009399999864399433,0.00930000003427267,-0.008200000040233135,99.0,99.0,22815,74,0.2896000146865845,0.46380001306533813,6.854599952697754,4237
7095050,55092291,119993,KIDS_J120833.67+005421.8,16.326820373535156,0.6601486206054688,21.667749404907227,0.0439106710255146,6.0293288230896,-0.001812631031498313,0.02810833975672722,25.071500778198242,0.22134199738502502,22.989410400390625,4.028352122986689e-07,8139.91015625,17331.23046875,182.140308,0.906069,0.00021605039364658296,0.00014531520719174296,-75.4135971069336,-14.586389541625977,8.11205700301798e-06,5.051390871813055e-06,-76.39288330078125,-13.607110023498535,11.213109970092773,0.0006665572873316705,0,6.392960071563721,0.0030943499878048897,0.1293444037437439,0.1007843017578125,0.06972209364175797,0.05181097984313965,14.600000381469727,22.309579849243164,0.029936060309410095,9.039974212646484,0.2491908073425293,22.029029846191406,0.03599682077765465,11.705439567565918,0.3879913091659546,0,0,8129,17326,8147,17340,182.140308,0.906069,4.505659134679263e-08,2.273768018312694e-08,-6.229853966033261e-09,6.357554066527271e-11,2.7746489134061747e-11,-9.212439838757192e-12,0.02273768000304699,0.04505658894777298,0.012459579855203629,2.7746489649871364e-05,6.357554229907691e-05,1.8424689187668264e-05,3.634591,2.444704,0.13646820187568665,0.08498197793960571,0.327378511428833,1.4867199659347534,182.140308,0.906069,0,2141897836,18572,0.038544632494449615,0.03324151039123535,0.02160051465034485,0.013710507191717625,0.00918345246464014,24.114887237548828,0.3578890264034271,2.0781000531489013e-10,6.849999734104273e-11,0,23.784685134887695,0.12054408341646194,3.2335001343142267e-10,3.5900001721378416e-11,0,22.40864372253418,0.03179670870304108,1.0277999562546825e-09,3.009999888226034e-11,0,21.3364315032959,0.03434157371520996,2.962400103001528e-09,9.369999914854432e-11,0,20.63585662841797,0.02231450006365776,5373.36279296875,110.43553161621094,0,20.311758041381836,0.038314200937747955,7277.47265625,256.8121643066406,0,19.935598373413086,0.02366420067846775,10401.66796875,226.70944213867188,0,19.51898956298828,0.02796879969537258,15379.095703125,396.1687927246094,0,19.09381675720215,0.023015400394797325,22846.466796875,484.2978515625,0,1.0499999523162842,0.8700000047683716,25.541662216186523,26.271915435791016,26.311721801757812,25.13800048828125,24.892227172851562,23.975961685180664,24.111326217651367,23.505298614501953,23.287220001220703,0.9,0.87,0.93,1.364,1.0,0.9,1.364,1.454,20.466,511,9,0,0,0,0,1.0,0,KIDS_182p0_0p5,0,3.9509999752044678,0.9373000264167786,10.0,25.899999618530273,31.639999389648438,5.659999847412109,-0.01730000041425228,-0.03500000014901161,0.07400000095367432,1.7890000343322754,1.9160000085830688,-0.1290999948978424,0.8596000075340271,-0.2037999927997589,0.011699999682605267,0.06560000032186508,1.7000000476837158,2.25,21.670000076293945,3.0,119994,1.2000000476837158,99.0,99.0,-0.008899999782443047,-0.028200000524520874,-0.026599999517202377,-0.04190000146627426,-0.016200000420212746,-0.03480000048875809,99.0,99.0,119994,206,-0.06440000236034393,-0.01269999984651804,14.097000122070312,4982
9897330,55079641,45612,KIDS_J135507.57+004043.5,1.148393988609314,0.21905159950256348,24.449769973754883,0.20715020596981049,7.2236328125,-0.0013652120251208544,0.030503230169415474,24.89487075805664,0.07379768788814545,24.081960678100586,2.4735490100624702e-08,14175.1201171875,13507.2998046875,208.781521,0.678762,8.470634202240035e-05,2.8548200134537183e-05,-14.84611988067627,-75.15387725830078,2.045873952738475e-05,6.835418844275409e-06,-15.326390266418457,-74.6736068725586,4.916284084320068,0.00029224579338915646,0,2.4407050609588623,0.468411386013031,0.14453360438346863,0.11261960119009018,0.07790972292423248,0.057895269244909286,75.19999694824219,25.631019592285156,0.16358059644699097,0.3868952989578247,0.058276768773794174,25.034839630126953,0.19786269962787628,0.6699826717376709,0.12206680327653885,0,0,14174,13505,14176,13509,208.781521,0.678762,1.2325489517905908e-09,6.7576149120895934e-09,-1.575225949679293e-09,7.270085228272549e-11,3.925821889794179e-10,-9.478764301240616e-11,0.006757616065442562,0.0012325489660724998,0.003150420030578971,0.000392582209315151,7.270085188793018e-05,0.0001895734021672979,1.424989,0.480271,0.34417110681533813,0.11499349772930145,0.6629651188850403,2.9670519828796387,208.781521,0.678762,0,-1614343567,29747,0.04307101294398308,0.037145137786865234,0.024137111380696297,0.015320561826229095,0.010261885821819305,24.299041748046875,0.40542179346084595,1.6951999526337858e-10,6.329999718834856e-11,0,24.559276580810547,0.19435536861419678,1.3909999541095175e-10,2.490000046428964e-11,0,23.868709564208984,0.178026020526886,1.9515999927222083e-10,3.199999987213431e-11,0,23.02597999572754,0.2235880196094513,6.021400045241876e-10,1.2400000470869088e-10,0,22.172527313232422,0.14643800258636475,1299.4013671875,175.25558471679688,0,21.347354888916016,0.12371200323104858,2793.85205078125,318.33917236328125,0,21.09496307373047,0.09285610169172287,3567.473876953125,305.1034240722656,0,20.735280990600586,0.1374099999666214,5008.91162109375,633.9262084960938,0,19.998138427734375,0.05735599994659424,9922.806640625,524.1906127929688,0,0.7599999904632568,0.7099999785423279,25.57189178466797,26.539714813232422,25.90972137451172,24.799564361572266,24.390819549560547,23.742774963378906,23.788883209228516,22.994903564453125,23.201276779174805,1.19,1.11,1.27,1.545,0.94929,1.22,1.545,1.344,23.463,511,9,0,0,0,0,1.0,0,KIDS_209p0_0p5,0,1.51010000705719,0.133200004696846,1.399999976158142,7.900000095367432,7.840000152587891,8.25,9.999999747378752e-05,-0.0003000000142492354,0.058400001376867294,2.2291998863220215,2.228300094604492,0.00019999999494757503,0.5078999996185303,0.2655999958515167,0.24740000069141388,0.3991999924182892,-0.949999988079071,2.6500000953674316,24.450000762939453,5.0,45613,2.299999952316284,-0.0017999999690800905,-0.006599999964237213,-0.0019000000320374966,0.002099999925121665,0.006599999964237213,-0.00419999985024333,0.003100000089034438,0.0071000000461936,-0.0052999998442828655,0.0003000000142492354,45613,329,0.2425999939441681,0.31700000166893005,1.558500051498413,5772
973353,55098581,27827,KIDS_J141341.94+011126.0,9.022319793701172,0.4076533913612366,22.24169921875,0.04906848818063736,5.0884318351745605,-0.0006702616228722036,0.03243054822087288,24.91613006591797,0.3124817907810211,22.54500961303711,2.2968670521095191e-07,3355.73291015625,5294.89208984375,213.424765,1.190556,0.00015187759709078819,9.54210408963263e-05,21.793819427490234,68.2061767578125,5.7869060583470855e-06,3.6394990274857264e-06,20.161800384521484,69.83820343017578,6.613778114318848,0.0003931524115614593,0,3.3534669876098633,0.030330689623951912,0.1629934012889862,0.12700340151786804,0.0878603532910347,0.06528966128826141,-68.19999694824219,22.575660705566406,0.03114387020468712,6.6333699226379395,0.19022910296916962,22.3881893157959,0.03819742053747177,7.883578777313232,0.2772858142852783,0,0,3352,5289,3360,5300,213.424765,1.190556,1.1029640312187894e-08,2.114235009287313e-08,4.813017984162116e-09,1.565072030307313e-11,3.1083510765306244e-11,6.549442845699138e-12,0.02114233933389187,0.011029640212655067,-0.009625940583646297,3.10835093841888e-05,1.565071943332441e-05,-1.3098760064167436e-05,2.555036,1.605407,0.09735315293073654,0.06123248115181923,0.37166979908943176,1.5915199518203735,213.424765,1.190556,0,989762460,2904,0.048572033643722534,0.04188930243253708,0.027219897136092186,0.017277300357818604,0.011572531424462795,24.834915161132812,0.6492214798927307,1.0954000206897518e-10,6.550000125615796e-11,0,24.113582611083984,0.1349336951971054,2.1484000689575566e-10,2.6699999849943978e-11,0,22.538005828857422,0.03945910930633545,9.245200160989953e-10,3.3600001253519807e-11,0,21.435482025146484,0.04586491733789444,2.580299973686806e-09,1.0900000346758532e-10,0,20.765626907348633,0.026972400024533272,4723.92626953125,117.35417175292969,0,20.510011672973633,0.038482800126075745,6014.904296875,213.1918182373047,0,20.088581085205078,0.02431360073387623,8988.3671875,201.2826690673828,0,19.83672332763672,0.046386200934648514,11438.8212890625,488.70355224609375,0,19.376028060913086,0.029165200889110565,17577.77734375,472.1765441894531,0,0.8899999856948853,0.7799999713897705,25.64484405517578,26.504596710205078,26.224807739257812,24.93638038635254,24.82625389099121,24.17807388305664,24.2404842376709,23.277385711669922,23.314739227294922,0.84,0.8,0.87,1.364,1.0,0.85,1.364,2.229,20.976,511,9,0,0,0,0,1.0,0,KIDS_213p0_1p5,0,1.6009999513626099,0.1386999934911728,6.900000095367432,30.899999618530273,38.0099983215332,10.050000190734863,-0.008200000040233135,0.007400000002235174,0.09589999914169312,1.6081000566482544,1.6617000102996826,0.023600000888109207,0.814300000667572,0.050599999725818634,0.005900000222027302,0.3887999951839447,1.3799999952316284,4.690000057220459,22.239999771118164,4.0,27828,0.7900000214576721,-0.017100000753998756,0.014600000344216824,-0.0013000000035390258,0.017000000923871994,99.0,99.0,-0.013399999588727951,0.003100000089034438,-0.0008999999845400453,-0.005200000014156103,27828,352,-0.28690001368522644,-0.2624000012874603,14.901300430297852,5889
13054701,57518331,11722,KIDS_J151737.42+010521.6,14.381360054016113,0.3829664885997772,21.715499877929688,0.028919490054249763,4.61998987197876,-0.0017672230023890734,0.029815519228577614,24.901790618896484,0.48916059732437134,22.038440704345703,3.215614015061874e-07,3672.573974609375,3777.031005859375,229.405909,1.089347,0.00014438170182984322,0.0001309060025960207,67.97750854492188,22.022489547729492,4.394154984765919e-06,3.727567900568829e-06,70.77424621582031,19.225749969482422,4.445964813232422,0.0002642878971528262,0,3.120897054672241,0.5158346891403198,0.20877569913864136,0.162676602602005,0.1125388965010643,0.08362849801778793,-22.0,21.936330795288086,0.02005440928041935,11.734640121459961,0.2166953980922699,21.80167007446289,0.024135490879416466,13.284059524536133,0.29522770643234253,0,0,3666,3772,3679,3782,229.405909,1.089347,2.0324479876876467e-08,1.7657979967111714e-08,1.2895290391057301e-09,1.8721569433610696e-11,1.4481800307553083e-11,1.6833039953242923e-12,0.01765798032283783,0.020324479788541794,-0.0025790329091250896,1.4481799553323071e-05,1.872155917226337e-05,-3.3665749015199253e-06,2.429,2.20235,0.07392521947622299,0.06271196156740189,0.09330999851226807,1.1029130220413208,229.405909,1.089347,0,-39147195,-24467,0.062215156853199005,0.05365535616874695,0.034865543246269226,0.022130224853754044,0.014823074452579021,22.792850494384766,0.1292077600955963,6.108999972553875e-10,7.269999879877531e-11,0,21.925748825073242,0.03508530929684639,1.4791999847219017e-09,4.780000006920915e-11,0,21.740772247314453,0.021083438768982887,1.7818000408453827e-09,3.45999999484814e-11,0,20.547182083129883,0.01771039143204689,5.848499906591087e-09,9.540000039942598e-11,0,20.538185119628906,0.023955700919032097,5752.54052734375,126.92418670654297,0,20.274944305419922,0.03365369886159897,7388.669921875,229.02076721191406,0,19.811033248901367,0.018583500757813454,11524.8935546875,197.2602081298828,0,19.586469650268555,0.026980100199580193,14340.8154296875,356.3628845214844,0,19.1668758392334,0.059890300035476685,21247.330078125,1172.02490234375,0,0.8700000047683716,0.8399999737739563,25.350383758544922,25.814922332763672,26.132768630981445,25.09954833984375,24.741138458251953,24.100313186645508,24.262401580810547,23.620269775390625,22.32765769958496,0.84,0.8,0.87,2.455,1.0,0.86,2.545,40.616,20.313,511,9,0,0,0,0,1.0,0,KIDS_229p0_1p5,0,0.8598999977111816,0.5400000214576721,11.399999618530273,44.79999923706055,68.0199966430664,11.050000190734863,0.0015999999595806003,-0.008899999782443047,0.05249999836087227,2.3980000019073486,2.3805999755859375,-0.040699999779462814,0.6082000136375427,0.031199999153614044,0.01640000008046627,0.17239999771118164,2.190000057220459,3.299999952316284,21.719999313354492,5.0,11723,4.260000228881836,0.002400000113993883,-0.012400000356137753,0.0010999999940395355,-0.007699999958276749,-0.001500000013038516,-0.013199999928474426,0.006399999838322401,0.0044999998062849045,-0.00039999998989515007,-0.01590000092983246,11723,446,-0.08950000256299973,0.14730000495910645,13.6358003616333,6312
