ra,dec,ObjectId,RAICRS,DEICRS,errHalfMaj,errHalfMin,errPosAng,e_RAICRS,e_DEICRS,SMSS,EpMean,skymapper_flags,ClassStar,RadrPetro,a,b,PA,e_pa,uPSF,e_uPSF,uPetro,e_uPetro,vPSF,e_vPSF,vPetro,e_vPetro,gPSF,e_gPSF,gPetro,e_gPetro,rPSF,e_rPSF,rPetro,e_rPetro,iPSF,e_iPSF,iPetro,e_iPetro,zPSF,e_zPSF,zPetro,e_zPetro,angDist,sys_err,tot_err
31.815039269458328,-38.95085470694445,6832604,31.815013,-38.950855,40.0,36.0,90.0,40,36,020715.60-385703.0,56938.6843,2,0.9359999895095824,6.53000020980835,1.4900000095367432,1.0700000524520874,-36.59999847412109,35.459999084472656,,,,,,,,,18.33699989318848,0.0240000002086162,18.64299964904785,0.1909999996423721,17.700000762939453,0.0920000001788139,17.64900016784668,0.1860000044107437,17.308000564575195,0.0570000000298023,17.29800033569336,0.0799999982118606,16.986000061035156,0.0590000003576278,16.99799919128418,0.0590000003576278,0.073553,249.1304347826087,251.64138187119076
32.14559708487499,-17.659633675027777,8834435,32.145587,-17.659608,36.0,34.0,0.0,34,36,020834.94-173934.5,57088.6645,0,0.9789999723434448,6.440000057220459,2.069999933242798,1.820000052452088,2.700000047683716,34.459999084472656,16.798999786376953,0.0649999976158142,16.760000228881836,0.123999997973442,16.652999877929688,0.1019999980926513,16.621999740600586,0.2450000047683715,16.415000915527344,0.1340000033378601,16.389999389648438,0.2169999927282333,16.42099952697754,0.0799999982118606,16.190000534057617,0.0790000036358833,15.663000106811523,0.0299999993294477,15.553999900817873,0.0240000002086162,16.02400016784668,0.0610000006854534,15.940999984741213,0.0850000008940696,0.098692,683.4782608695652,684.3464214987811
32.378194560249995,-4.640596038055555,9293191,32.378151,-4.640618,99.0,52.0,90.0,99,52,020930.79-043826.1,57094.4716,0,0.8059999942779541,8.109999656677246,2.430000066757202,1.9700000286102293,16.229999542236328,51.220001220703125,17.299999237060547,0.0109999999403953,17.285999298095703,0.1720000058412552,17.722999572753906,0.0480000004172325,18.882999420166016,0.3199999928474426,16.777000427246094,0.0759999975562095,16.82900047302246,0.25,16.500999450683594,0.0659999996423721,16.511999130249023,0.1340000033378601,16.52899932861328,0.0700000002980232,16.441999435424805,0.1289999932050705,16.378000259399414,0.0289999991655349,16.200000762939453,0.1360000073909759,0.175161,683.4782608695652,685.3947925147479
32.72251708333333,-6.559288333333333,9207195,32.722487,-6.559281,47.0,43.0,90.0,47,43,021053.39-063333.4,57245.3811,0,0.1959999948740005,9.489999771118164,5.570000171661377,4.539999961853027,58.15999984741211,8.15999984741211,,,,,,,,,,,,,15.479000091552734,0.0579999983310699,14.407999992370604,0.2010000050067901,14.970999717712402,0.0769999995827674,14.029999732971191,0.0480000004172325,14.633999824523926,0.0489999987185001,13.642000198364258,0.0419999994337558,0.110783,16.956521739130434,18.81779017311461
32.957336362708325,-15.971901688083332,8905175,32.957284,-15.971907,240.0,74.0,90.0,240,74,021149.75-155818.8,56935.604,0,0.8029999732971191,7.150000095367432,1.2400000095367432,0.8700000047683716,41.91999816894531,62.08000183105469,,,,,,,,,,,,,18.194000244140625,0.1289999932050705,18.302000045776367,0.3089999854564667,17.829999923706055,0.0689999982714653,18.075000762939453,0.4110000133514404,17.54800033569336,0.0520000010728836,17.284000396728516,0.2680000066757202,0.182235,344.34782608695656,349.89905967029495
33.094348158625,-17.770650943555555,8835441,33.094281,-17.770645,84.0,61.0,0.0,61,84,021222.61-174614.1,57056.2026,0,0.6790000200271606,8.119999885559082,1.2100000381469729,0.7799999713897705,-2.220000028610229,63.540000915527344,18.38999938964844,0.0799999982118606,18.371000289916992,0.31700000166893,,,,,18.15800094604492,0.0489999987185001,18.593000411987305,0.2820000052452087,18.3129997253418,0.0649999976158142,18.69799995422364,0.2469999939203262,18.336000442504883,0.0280000008642673,18.11899948120117,0.1509999930858612,18.309999465942383,0.0390000008046627,18.36199951171875,0.125,0.231227,683.4782608695652,686.4254255180462
33.0123195295,-20.23663160425,8812039,33.012211,-20.236589,156.0,115.0,90.0,156,115,021202.92-201411.7,56944.5341,0,0.4990000128746032,9.239999771118164,1.309999942779541,0.75,54.27999877929688,31.780000686645508,18.23500061035156,0.0520000010728836,18.650999069213867,0.2060000002384185,,,,,18.492000579833984,0.0099999997764825,18.42300033569336,0.2549999952316284,,,,,18.301000595092773,0.0460000000894069,18.35099983215332,0.1800000071525573,17.947999954223633,0.0430000014603138,18.53899955749512,0.3989999890327453,0.397381,16.956521739130434,36.02071727676716
33.1271049125,-35.05837101666666,6938469,33.127213,-35.058401,36.0,29.0,0.0,29,36,021230.53-350330.2,56937.5947,0,0.3519999980926513,7.920000076293945,1.1200000047683716,0.4799999892711639,-48.27000045776367,20.290000915527344,,,,,,,,,,,,,,,,,,,,,17.84600067138672,0.0340000018477439,18.371000289916992,0.25,0.336309,249.1304347826087,249.95531135009665
33.319460639791664,-7.325686854888889,9207980,33.319531,-7.325697,36.0,36.0,90.0,36,36,021316.68-071932.5,56898.7458,0,0.3869999945163727,10.5600004196167,0.75,0.5600000023841858,-46.310001373291016,28.0,,,,,,,,,,,,,,,,,,,,,18.863000869750977,0.0750000029802322,18.71199989318848,0.2479999959468841,0.25387,249.1304347826087,250.6989699519558
33.66959710283333,-21.22467697477777,8812334,33.669536,-21.224649,145.0,34.0,0.0,34,145,021440.68-211328.7,56928.614,0,0.4950000047683716,6.820000171661377,1.3200000524520874,1.0700000524520874,-22.3799991607666,88.5,,,,,,,,,,,,,18.45199966430664,0.0209999997168779,18.698999404907227,0.2820000052452087,18.23200035095215,0.0359999984502792,18.179000854492188,0.2090000063180923,18.04599952697754,0.0299999993294477,18.106000900268555,0.1420000046491623,0.228446,249.1304347826087,264.38272170278384
33.797943733874995,-3.7188595965,9301125,33.797914,-3.718863,73.0,44.0,90.0,73,44,021511.49-034307.9,56899.1242,3,0.6539999842643738,8.829999923706055,1.5099999904632568,1.059999942779541,5.929999828338623,62.2599983215332,18.31100082397461,0.0630000010132789,18.100000381469727,0.1570000052452087,,,,,18.030000686645508,0.0170000009238719,18.02400016784668,0.1209999993443489,17.886999130249023,0.0270000007003545,17.621000289916992,0.0799999982118606,17.868999481201172,0.0189999993890523,17.79800033569336,0.1199999973177909,18.084999084472656,0.0340000018477439,18.0049991607666,0.2380000054836273,0.107517,683.4782608695652,686.3081235657078
33.781590958333325,-7.035798788888889,9208433,33.781641,-7.035812,207.0,183.0,0.0,183,207,021507.59-070208.8,57129.7677,0,0.3519999980926513,10.119999885559082,1.1100000143051147,0.7400000095367432,-6.820000171661377,68.41000366210938,,,,,,,,,18.441999435424805,0.0270000007003545,18.25200080871582,0.135000005364418,,,,,18.06100082397461,0.0570000000298023,18.332000732421875,0.209999993443489,17.91200065612793,0.1190000027418136,18.36800003051757,0.2529999911785126,0.185011,683.4782608695652,686.8933408341759
34.05088291720833,-1.0885620170277777,9333564,34.050824,-1.088554,74.0,54.0,90.0,74,54,021612.20-010518.6,57166.6196,3,0.7919999957084656,7.679999828338623,1.4900000095367432,1.0099999904632568,9.710000038146973,61.83000183105469,18.07699966430664,0.0370000004768371,18.2810001373291,0.1710000038146972,,,,,17.67099952697754,0.0289999991655349,17.900999069213867,0.0890000015497207,17.54599952697754,0.0520000010728836,17.724000930786133,0.163000002503395,17.434999465942383,0.0170000009238719,17.555999755859375,0.096000000834465,17.374000549316406,0.0489999987185001,17.398000717163086,0.06700000166893,0.214019,683.4782608695652,686.269249061703
34.16974250833333,-4.734701441666667,9296687,34.169713,-4.734633,72.0,36.0,90.0,72,36,021640.74-044404.7,56950.9891,0,0.9679999947547911,6.960000038146973,2.130000114440918,1.820000052452088,8.800000190734863,49.02999877929688,17.211999893188477,0.0140000004321336,17.107999801635742,0.0930000022053718,17.132999420166016,0.0080000003799796,17.67099952697754,0.2919999957084656,16.784000396728516,0.003000000026077,16.790000915527344,0.0379999987781047,16.599000930786133,0.0309999994933605,16.6299991607666,0.1110000014305114,16.461999893188477,0.0199999995529651,16.520000457763672,0.1199999973177909,16.31399917602539,0.0149999996647238,16.386999130249023,0.061999998986721,0.268172,683.4782608695652,685.2346122763964
34.16198282166666,-10.284166313416666,9174848,34.161962,-10.284138,54.0,35.0,0.0,35,54,021638.87-101702.8,56927.9437,0,0.8989999890327454,6.0,1.5299999713897705,1.2100000381469729,-8.300000190734863,72.91000366210938,,,,,,,,,18.150999069213867,0.0170000009238719,18.36800003051757,0.123999997973442,18.010000228881836,0.0560000017285347,18.22800064086914,0.1129999980330467,17.485000610351562,0.0379999987781047,17.652000427246094,0.1289999932050705,17.322999954223633,0.0729999989271164,17.20599937438965,0.0839999988675117,0.125813,683.4782608695652,687.3560952776184
34.20077260533333,-32.7946807605,6956921,34.200711,-32.794657,287.0,106.0,90.0,287,106,021648.19-324740.8,56926.6252,2,0.4860000014305115,7.260000228881836,1.4800000190734863,0.9800000190734864,-48.4900016784668,43.630001068115234,,,,,,,,,18.738000869750977,0.0350000001490116,18.520999908447266,0.1299999952316284,18.41200065612793,0.0170000009238719,18.31599998474121,0.1659999936819076,,,,,,,,,0.205118,249.1304347826087,252.9220246008152
34.47916407283333,-1.3640885366944446,9333402,34.479074,-1.364088,36.0,36.0,90.0,36,36,021754.97-012150.7,57232.7661,0,0.3840000033378601,9.239999771118164,0.8299999833106995,0.6600000262260437,46.150001525878906,21.950000762939453,,,,,,,,,,,,,,,,,,,,,18.53400039672852,0.0540000014007091,18.79899978637696,0.3510000109672546,0.324176,344.34782608695656,345.0467038884822
34.26109298687499,-8.347875484583334,9202602,34.261087,-8.347771,157.0,36.0,0.0,36,157,021702.66-082052.0,56928.1711,0,0.5099999904632568,8.420000076293945,1.1699999570846558,0.75,43.13999938964844,79.8499984741211,,,,,,,,,,,,,,,,,18.52899932861328,0.0320000015199184,18.58300018310547,0.1829999983310699,18.302000045776367,0.0890000015497207,17.57200050354004,0.5199999809265137,0.376748,344.34782608695656,353.48472044365656
34.48853952958333,-16.519575915,8903001,34.48849,-16.519594,50.0,47.0,90.0,50,47,021757.24-163110.5,56936.3738,0,0.944000005722046,7.199999809265137,1.820000052452088,1.5199999809265137,23.979999542236328,67.22000122070312,17.48200035095215,0.0219999998807907,17.499000549316406,0.1169999986886978,17.47100067138672,0.0379999987781047,17.549999237060547,0.1190000027418136,17.197999954223633,0.0099999997764825,17.297000885009766,0.0879999995231628,17.30299949645996,0.0099999997764825,17.53700065612793,0.1049999967217445,17.1200008392334,0.0120000001043081,16.832000732421875,0.0949999988079071,17.16699981689453,0.0480000004172325,17.031999588012695,0.2529999911785126,0.182925,344.34782608695656,350.8474795333782
34.347259583333326,-35.126314444444446,6937410,34.347155,-35.12634,57.0,48.0,0.0,48,57,021723.31-350734.8,56935.3668,2,0.9240000247955322,7.519999980926514,1.5299999713897705,1.0499999523162842,-26.07999992370605,58.79999923706055,17.827999114990234,0.0570000000298023,17.724000930786133,0.1550000011920929,,,,,17.42300033569336,0.0719999969005584,17.70400047302246,0.1749999970197677,17.33099937438965,0.090999998152256,17.49799919128418,0.1459999978542328,17.152000427246094,0.0230000000447034,17.281999588012695,0.2150000035762787,17.02199935913086,0.0439999997615814,17.100000381469727,0.1400000005960464,0.321383,249.1304347826087,255.97541570480936
34.643257083333324,-9.394005833333331,9192245,34.643162,-9.393959,169.0,81.0,90.0,169,81,021834.35-092338.2,56928.2718,0,0.492000013589859,6.599999904632568,0.9399999976158142,0.5199999809265137,-23.200000762939453,78.25,,,,,,,,,,,,,18.520000457763672,0.0549999997019767,18.683000564575195,0.1729999929666519,18.52300071716309,0.0309999994933605,18.823999404907227,0.1080000028014183,18.606000900268555,0.0659999996423721,18.725000381469727,0.2509999871253967,0.377457,249.1304347826087,261.13030470432125
34.77926873408333,1.3499628411944444,10209371,34.779228,1.349927,205.0,36.0,90.0,205,36,021907.01+012059.7,57234.7417,0,0.5540000200271606,4.949999809265137,1.0800000429153442,0.6200000047683716,-52.06999969482422,18.280000686645508,,,,,,,,,,,,,,,,,18.29800033569336,0.0390000008046627,18.56100082397461,0.1809999942779541,18.291000366210938,0.0570000000298023,18.698999404907227,0.238999992609024,0.195296,249.1304347826087,249.8001840673369
34.83817400399999,-18.710763137666667,8840660,34.838118,-18.71067,36.0,34.0,0.0,34,36,021921.14-184238.4,56928.6672,0,0.4790000021457672,10.5600004196167,0.7699999809265137,0.5699999928474426,-46.5099983215332,29.07999992370605,,,,,,,,,,,,,18.780000686645508,0.096000000834465,18.63999938964844,0.2189999967813491,,,,,,,,,0.385861,249.1304347826087,250.8218888584774
35.117573446749994,-13.088629740305556,8939135,35.117564,-13.088708,36.0,35.0,0.0,35,36,022028.21-130519.3,56945.6236,3,0.3799999952316284,7.920000076293945,2.059999942779541,1.8600000143051147,60.66999816894531,8.920000076293945,18.11800003051757,0.0579999983310699,17.783000946044922,0.1389999985694885,,,,,,,,,,,,,,,,,,,,,0.283676,16.956521739130434,19.1595937026516
35.146458996041666,-21.85335566177778,8815878,35.146415,-21.853324,110.0,105.0,90.0,110,105,022035.14-215111.9,56935.3253,0,0.4839999973773956,9.739999771118164,1.100000023841858,0.6700000166893005,-67.29000091552734,19.39999961853028,,,,,,,,,,,,,,,,,18.191999435424805,0.3100000023841858,17.947999954223633,0.4399999976158142,18.0939998626709,0.0209999997168779,18.299999237060547,0.1949999928474426,0.186017,0.0,19.39999961853028
35.30105220812499,-13.04661697472222,8939202,35.300953,-13.046548,36.0,35.0,0.0,35,36,022112.22-130247.5,56946.5204,0,0.4839999973773956,7.920000076293945,1.2699999809265137,0.7599999904632568,0.7799999713897705,17.889999389648438,,,,,,,,,18.97900009155273,0.0489999987185001,18.775999069213867,0.1959999948740005,,,,,,,,,,,,,0.427449,683.4782608695652,683.7123555702699
35.932348450875,-16.943805018611112,8848770,35.932278,-16.94375,79.0,54.0,0.0,54,79,022343.74-165637.4,56945.8051,0,0.5260000228881836,8.15999984741211,1.3700000047683716,0.8999999761581421,8.760000228881836,57.47999954223633,,,,,,,,,18.113000869750977,0.1230000033974647,18.30699920654297,0.2450000047683715,18.1560001373291,0.1270000040531158,18.354999542236328,0.1990000009536743,18.152000427246094,0.0189999993890523,18.25300025939941,0.2630000114440918,17.9060001373291,0.1720000058412552,17.382999420166016,0.3019999861717224,0.313196,683.4782608695652,685.8910142498303
36.26175606304166,-23.21346853975,7301835,36.261731,-23.213447,48.0,36.0,90.0,48,36,022502.81-231248.4,56935.5936,0,0.9490000009536744,7.480000019073486,1.850000023841858,1.559999942779541,-39.68999862670898,39.84000015258789,17.483999252319336,0.1330000013113021,17.457000732421875,0.2939999997615814,17.520999908447266,0.025000000372529,17.79199981689453,0.1480000019073486,17.364999771118164,0.0630000010132789,17.466999053955078,0.0759999975562095,17.316999435424805,0.1080000028014183,17.26799964904785,0.0769999995827674,16.648000717163086,0.0340000018477439,16.58099937438965,0.0590000003576278,16.875999450683594,0.0189999993890523,16.770999908447266,0.0680000036954879,0.11353,249.1304347826087,252.29585638121335
36.295373196083325,-26.05522143611111,7280874,36.29536,-26.055178,158.0,77.0,0.0,77,158,022510.88-260318.6,57264.7187,0,0.5070000290870667,5.570000171661377,1.159999966621399,0.699999988079071,4.0,80.33000183105469,,,,,,,,,,,,,18.65699958801269,0.0350000001490116,18.78499984741211,0.2399999946355819,18.35199928283692,0.0309999994933605,18.62299919128418,0.1299999952316284,18.233999252319336,0.0460000000894069,18.47800064086914,0.2080000042915344,0.162089,683.4782608695652,688.1827099509713
36.5403419375,1.4912932166666668,10217815,36.540447,1.491286,36.0,36.0,90.0,36,36,022609.70+012928.6,57234.7495,0,0.4819999933242798,3.5,1.1299999952316284,0.8799999952316284,-44.65999984741211,17.18000030517578,,,,,,,,,,,,,,,,,18.11199951171875,0.0270000007003545,18.559999465942383,0.1519999951124191,,,,,0.378988,249.1304347826087,249.72209743123952
36.66678706666667,-5.877366847222223,9225551,36.667051,-5.87732,36.0,36.0,90.0,36,36,022640.09-055238.3,56988.9468,0,0.984000027179718,4.920000076293945,2.509999990463257,2.309999942779541,36.290000915527344,48.86000061035156,15.741999626159668,0.0130000002682209,15.765000343322754,0.0199999995529651,15.39900016784668,0.0199999995529651,15.361000061035156,0.0769999995827674,14.493000030517578,0.0120000001043081,14.489999771118164,0.0179999992251396,14.218000411987305,0.0109999999403953,14.229999542236328,0.0189999993890523,14.050999641418455,0.0070000002160668,14.064000129699709,0.0109999999403953,14.006999969482422,0.0049999998882412,14.053000450134276,0.0160000007599592,0.960094,344.34782608695656,347.79695943244883
36.60035717083333,-30.692308280555554,7199562,36.600269,-30.692357,36.0,31.0,0.0,31,36,022624.06-304132.4,56928.6216,0,0.4900000095367431,9.899999618530272,1.100000023841858,1.0399999618530271,-67.73999786376953,15.970000267028809,,,,,,,,,,,,,,,,,18.33099937438965,0.0829999968409538,17.72800064086914,0.1400000005960464,,,,,0.324445,0.0,15.970000267028809
36.87254952083333,-28.430403644444446,7323624,36.872522,-28.430399,50.0,42.0,0.0,42,50,022729.40-282549.3,56926.1372,2,0.9110000133514404,7.78000020980835,1.6799999475479126,1.2400000095367432,5.690000057220459,65.91999816894531,18.21500015258789,0.0230000000447034,18.12700080871582,0.2199999988079071,,,,,17.952999114990234,0.0740000009536743,17.687999725341797,0.3050000071525574,17.844999313354492,0.0590000003576278,17.700000762939453,0.1230000033974647,17.72599983215332,0.0570000000298023,17.781999588012695,0.1289999932050705,17.790000915527344,0.0379999987781047,17.749000549316406,0.2070000022649765,0.088716,683.4782608695652,686.6498228645219
36.918902815416665,-30.43434150005556,7307521,36.91889,-30.434305,60.0,51.0,0.0,51,60,022740.52-302603.4,56930.7585,2,0.7319999933242798,7.170000076293945,1.5399999618530271,1.0700000524520874,18.36000061035156,70.38999938964844,,,,,,,,,18.263999938964844,0.1209999993443489,18.18400001525879,0.1650000065565109,,,,,17.663000106811523,0.0289999991655349,17.739999771118164,0.1650000065565109,17.344999313354492,0.090999998152256,17.38599967956543,0.1159999966621398,0.137289,344.34782608695656,351.46860079513164
37.03269972083333,-1.2611993027777777,9476403,37.032667,-1.261179,145.0,92.0,90.0,145,92,022807.84-011540.2,57234.7468,0,0.515999972820282,7.920000076293945,1.25,0.9700000286102296,22.850000381469727,94.77999877929688,,,,,,,,,18.020999908447266,0.0230000000447034,17.888999938964844,0.2049999982118606,,,,,17.849000930786133,0.0140000004321336,17.961000442504883,0.2259999960660934,17.634000778198242,0.0149999996647238,17.770000457763672,0.1159999966621398,0.138604,344.34782608695656,357.1535713099008
37.22171341116666,-3.626979342944445,9451857,37.221648,-3.626974,130.0,94.0,0.0,94,130,022853.18-033736.6,57095.8048,2,0.9610000252723694,7.920000076293945,1.6399999856948853,1.090000033378601,6.320000171661377,49.04999923706055,17.8439998626709,0.0359999984502792,17.506999969482422,0.1439999938011169,17.215999603271484,0.0390000008046627,17.58799934387207,0.2179999947547912,17.54800033569336,0.0469999983906745,17.444000244140625,0.5,17.527999877929688,0.0230000000447034,17.999000549316406,0.2419999986886978,17.483999252319336,0.025000000372529,17.72100067138672,0.1710000038146972,17.242000579833984,0.1049999967217445,16.915000915527344,0.1049999967217445,0.235794,683.4782608695652,685.236043642219
37.77097969533333,-16.113615637583333,9023545,37.770934,-16.113567,36.0,35.0,0.0,35,36,023105.02-160648.8,57009.6914,0,0.7689999938011169,7.440000057220459,1.4500000476837158,1.0,29.6299991607666,56.90999984741211,18.38999938964844,0.0729999989271164,18.21500015258789,0.2469999939203262,18.14699935913086,0.0260000005364418,18.090999603271484,0.2259999960660934,18.06599998474121,0.0630000010132789,18.23200035095215,0.0860000029206276,18.007999420166016,0.0080000003799796,18.05699920654297,0.1049999967217445,18.08799934387207,0.0540000014007091,18.257999420166016,0.1539999991655349,18.107999801635746,0.06700000166893,18.10700035095215,0.0970000028610229,0.235871,344.34782608695656,349.01887257488715
37.904142775,-20.672680675,8951533,37.904113,-20.672691,36.0,34.0,0.0,34,36,023136.98-204021.6,56947.0341,0,0.5720000267028809,9.56999969482422,3.9700000286102295,3.5,-5.690000057220459,30.86000061035156,,,,,,,,,17.22599983215332,0.0460000000894069,16.44099998474121,0.1389999985694885,16.597999572753906,0.050000000745058,15.68299961090088,0.0900000035762786,16.030000686645508,0.0540000014007091,14.993000030517578,0.0630000010132789,15.765000343322754,0.0560000017285347,14.638999938964844,0.0529999993741512,0.106955,683.4782608695652,684.174592278138
38.78059066075,-4.034810464027777,9455401,38.780585,-4.034769,36.0,36.0,90.0,36,36,023507.34-040205.2,57016.2364,0,0.9700000286102296,6.599999904632568,2.259999990463257,1.909999966621399,26.5,43.560001373291016,16.80500030517578,0.0439999997615814,16.777000427246094,0.1679999977350235,16.569000244140625,0.0049999998882412,16.52199935913086,0.1169999986886978,16.611000061035156,0.006000000052154,16.57200050354004,0.1089999973773956,16.327999114990234,0.0230000000447034,16.363000869750977,0.0379999987781047,16.30699920654297,0.0080000003799796,16.341999053955078,0.0489999987185001,16.31399917602539,0.0230000000447034,16.267000198364258,0.0460000000894069,0.150648,344.34782608695656,347.0920613474961
39.04348359583333,-15.114680352777777,9027983,39.04344,-15.114655,155.0,53.0,0.0,53,155,023610.42-150652.7,57105.1923,0,0.4090000092983246,8.579999923706055,0.8500000238418579,0.7099999785423279,-12.6899995803833,83.37000274658203,,,,,,,,,,,,,,,,,,,,,18.371999740600582,0.025000000372529,18.545000076293945,0.1720000058412552,0.176882,683.4782608695652,688.5441819079227
39.12987256341666,-29.89876126661111,7315680,39.129748,-29.8987,36.0,31.0,0.0,31,36,023631.13-295355.3,56926.6436,0,0.356000006198883,8.579999923706055,0.7599999904632568,0.6600000262260437,-64.0,29.729999542236328,,,,,,,,,,,,,,,,,18.55699920654297,0.0450000017881393,18.90999984741211,0.2540000081062317,,,,,0.446956,0.0,29.729999542236328
39.6353354,-31.28279477222222,7121184,39.635266,-31.28279,48.0,36.0,90.0,48,36,023832.46-311658.0,56933.6133,0,0.9789999723434448,7.630000114440918,2.2100000381469727,1.690000057220459,-58.650001525878906,25.26000022888184,17.263999938964844,0.050000000745058,17.32699966430664,0.0829999968409538,,,,,16.850000381469727,0.06700000166893,16.93600082397461,0.0520000010728836,16.554000854492188,0.006000000052154,16.415000915527344,0.1129999980330467,16.336000442504883,0.0599999986588954,16.235000610351562,0.125,16.12700080871582,0.0149999996647238,16.003999710083008,0.0989999994635582,0.214207,0.0,25.26000022888184
40.23405312770833,-5.078389428694444,9461243,40.23399,-5.078406,318.0,87.0,90.0,318,87,024056.16-050442.2,56927.1871,0,0.3589999973773956,9.899999618530272,0.9800000190734864,0.3700000047683716,37.34000015258789,24.11000061035156,,,,,,,,,,,,,,,,,,,,,18.3129997253418,0.163000002503395,18.722000122070312,0.2029999941587448,0.234097,344.34782608695656,345.19084208629295
40.04308884999999,-14.847955397222222,9037095,40.043054,-14.847932,121.0,102.0,0.0,102,121,024010.32-145052.5,57024.8939,0,0.6200000047683716,7.670000076293945,1.3799999952316284,0.75,11.520000457763672,47.220001220703125,,,,,,,,,18.4950008392334,0.0469999983906745,18.35400009155273,0.1230000033974647,18.13599967956543,0.0209999997168779,18.336000442504883,0.2329999953508377,18.518999099731445,0.0480000004172325,18.677000045776367,0.1289999932050705,18.45199966430664,0.2360000014305114,18.43099975585937,0.3549999892711639,0.147653,683.4782608695652,685.107481784113
40.03406017974999,-23.15436941397222,7397881,40.034047,-23.154362,36.0,33.0,0.0,33,36,024008.16-230915.7,57027.6298,2,0.9789999723434448,6.460000038146973,2.2300000190734863,1.870000004768372,-17.350000381469727,61.630001068115234,17.158000946044922,0.0179999992251396,17.327999114990234,0.0750000029802322,16.44700050354004,0.0359999984502792,16.538999557495117,0.0570000000298023,16.503000259399414,0.0289999991655349,16.547000885009766,0.0719999969005584,16.402999877929688,0.0219999998807907,16.416000366210938,0.0359999984502792,16.229000091552734,0.0170000009238719,16.22100067138672,0.0379999987781047,16.0310001373291,0.0189999993890523,16.06399917602539,0.0240000002086162,0.051142,683.4782608695652,686.2512587332291
40.16736124583333,-37.01948895555555,6974917,40.167331,-37.019477,46.0,45.0,90.0,46,45,024040.16-370110.0,56939.6531,0,0.9070000052452089,6.820000171661377,1.2999999523162842,0.9399999976158142,-23.82999992370605,62.41999816894531,17.615999221801758,0.0469999983906745,17.663000106811523,0.1309999972581863,17.78499984741211,0.0309999994933605,18.01300048828125,0.2520000040531158,17.648000717163086,0.0189999993890523,17.513999938964844,0.1739999949932098,17.735000610351562,0.0590000003576278,17.812000274658203,0.090999998152256,17.382999420166016,0.0080000003799796,17.381999969482422,0.0930000022053718,17.48699951171875,0.0289999991655349,17.716999053955078,0.0920000001788139,0.097008,249.1304347826087,256.83113071896634
40.26999374954167,-8.255764431305556,9375419,40.270109,-8.255776,61.0,38.0,90.0,61,38,024104.81-081520.7,57040.3635,0,0.0289999991655349,7.769999980926514,16.450000762939453,10.920000076293944,-64.62000274658203,9.329999923706056,16.2810001373291,0.0799999982118606,14.996999740600586,0.1089999973773956,15.737000465393066,0.0719999969005584,13.940999984741213,0.3009999990463257,13.901000022888184,0.1000000014901161,11.644000053405762,0.0230000000447034,13.310999870300291,0.1120000034570694,10.984999656677246,0.025000000372529,12.786999702453612,0.1140000000596046,10.440999984741213,0.0070000002160668,12.468000411987305,0.1159999966621398,10.133000373840332,0.0080000003799796,0.412709,0.0,9.329999923706056
40.64962447016666,-21.5405374645,7403748,40.649647,-21.540515,291.0,203.0,90.0,291,203,024235.91-213225.7,56942.3911,2,0.4850000143051147,10.43000030517578,1.9700000286102293,1.3799999952316284,-11.31999969482422,67.41000366210938,,,,,,,,,,,,,18.20199966430664,0.0689999982714653,17.79400062561035,0.1860000044107437,17.760000228881836,0.0460000000894069,17.788999557495117,0.1509999930858612,17.312000274658203,0.1309999972581863,16.624000549316406,0.1019999980926513,0.110598,683.4782608695652,686.7944682909226
40.80195614220833,-5.848693160666667,9401311,40.801857,-5.848638,36.0,36.0,90.0,36,36,024312.44-055055.0,56898.7744,0,0.4850000143051147,10.5600004196167,1.0499999523162842,0.699999988079071,37.43999862670898,20.26000022888184,,,,,,,,,,,,,18.75,0.0280000008642673,18.74399948120117,0.2540000081062317,,,,,,,,,0.406813,344.34782608695656,344.9433184453457
41.353967278875,-11.121336634555556,9094853,41.353966,-11.12134,37.0,35.0,0.0,35,37,024524.95-110716.7,56928.1918,0,0.2730000019073486,9.40999984741211,3.619999885559082,3.049999952316284,21.8799991607666,63.2400016784668,,,,,,,,,17.493999481201172,0.0979999974370002,16.363000869750977,0.2000000029802322,16.847999572753906,0.1059999987483024,15.541000366210938,0.3619999885559082,16.27199935913086,0.1080000028014183,15.20199966430664,0.0480000004172325,15.937999725341797,0.1080000028014183,14.763999938964844,0.0450000017881393,0.01293,344.34782608695656,350.1067310736904
41.47546198245833,-44.99433794880556,318346777,41.475372,-44.994288,65.0,42.0,90.0,65,42,024554.09-445939.4,56961.4514,0,0.9760000109672546,6.539999961853027,2.4800000190734863,2.009999990463257,19.690000534057617,45.61000061035156,16.624000549316406,0.0879999995231628,16.62299919128418,0.1280000060796737,16.726999282836914,0.0160000007599592,16.96299934387207,0.1129999980330467,16.566999435424805,0.0280000008642673,16.481000900268555,0.0370000004768371,16.459999084472656,0.0149999996647238,16.41900062561035,0.0740000009536743,16.183000564575195,0.0160000007599592,16.031999588012695,0.0659999996423721,16.009000778198242,0.0219999998807907,15.552000045776367,0.1770000010728836,0.291224,344.34782608695656,347.35528999352977
