Astrogeo_DES_full_catalogue_matches_good_RA,Astrogeo_DES_full_catalogue_matches_good_DEC,DES_full_catalogue_Astrogeo_matches_RA,DES_full_catalogue_Astrogeo_matches_DEC,DES_full_catalogue_Astrogeo_matches_indexes,DES_full_catalogue_Astrogeo_matches_indexes_of_DES_full_catalogue,DES_full_catalogue_Astrogeo_A_matches,DES_full_catalogue_Astrogeo_A_ERR_matches,DES_full_catalogue_Astrogeo_B_matches,DES_full_catalogue_Astrogeo_B_ERR_matches,DES_full_catalogue_Astrogeo_BA_matches,DES_full_catalogue_Astrogeo_BA_ERR_matches,DES_full_catalogue_Astrogeo_THETA_J2000_matches,DES_full_catalogue_Astrogeo_ERRTHETA_IMAGE_matches,DES_full_catalogue_Astrogeo_THETAWIN_IMAGE_G_matches,DES_full_catalogue_Astrogeo_ERRTHETAWIN_IMAGE_G_matches,DES_full_catalogue_Astrogeo_TYPE_matches,DES_full_catalogue_Astrogeo_EXTENDED_CLASS_COADD_matches,DES_full_catalogue_Astrogeo_PA_DIFFERENCE_matches,DES_full_catalogue_Astrogeo_PA_DIFFERENCE_THETAWIN_IMAGE_G_matches,DES_full_catalogue_Astrogeo_PA_DIFFERENCE_ERR_matches,Astrogeo_DES_full_catalogue_Z_good_matches,sys_err,tot_err,DES_full_catalogue_Astrogeo_class_star_r_matches
2.3981573105416665,-32.27692483147222,2.398151,-32.276926,88,14455016,77.57306671,0.01863334,51.13290787,0.01002344,0.6591580046868046,0.0002043650159133,-63.29517364999998,20.04517746,36.37080765000002,43.94023514,0.00023496,2,64.70482635000002,15.629192349999984,20.440380118845447,0.0256,17.36842105263158,40.30505798252616,0.028628847
2.7187512416666664,-0.335172325,2.718782,-0.335116,95,13255286,1.91105056,0.15551773,1.74771345,0.14001715,0.9145301995568343,0.1044357063568694,16.900108339999974,71.51543427,-55.16775130999997,-87.79213715,0.00942393,3,75.09989166000003,32.83224869000003,71.69000864016331,,44.21052631578947,70.69689824681926,0.68350124
2.5016194822916664,-4.563474047944444,2.501621,-4.563472,96,7702523,4.80169964,0.0292701,4.63745165,0.0256021,0.965793780887136,0.0079428502232228,-49.55733871000001,38.76016235,-6.885214329999997,-1.46418512,0.00339994,3,66.44266128999999,70.88521433,41.932686360384274,0.8,30.789473684210527,31.549926562842103,0.63608015
2.688239014333333,-29.75366053133333,2.68824,-29.75366,99,11905369,2.48693109,0.0200205,2.4157865,0.01865586,0.9713926170748864,0.0108363076754658,-69.24719238,31.7973423,-22.050182339999992,-22.22895813,-0.00101543,0,24.75280762,71.94981766000001,32.18805643935914,2.3439,17.36842105263158,28.0690682262298,0.9837798
2.6489258654166665,-30.46317191725,2.648924,-30.463171,100,10613448,2.35156178,0.01765874,2.31281066,0.01670741,0.9835211133598198,0.0102482087444203,-87.63587188999998,2.34351611,10.576007839999988,7.6744833,0.00099564,0,51.635871889999976,46.57600783999999,3.8068448560230994,1.19,17.36842105263158,20.33504343966929,0.9843982
2.645457164666666,-30.904250045666664,2.645458,-30.904249,101,11215826,2.85532856,0.02134576,2.58306932,0.01766303,0.9046487175542418,0.009165359048035,18.489112850000023,72.74398804,-1.7535381299999813,-1.90254676,-0.00065124,0,43.489112850000026,23.24646187000002,72.91562106958744,0.9989,48.1578947368421,48.18980931128622,0.9844077
2.718823173958333,-41.88632746786111,2.718877,-41.88633,102,2876582,1.8356241,0.21559764,1.47808266,0.16156702,0.8052207747762737,0.129195441805678,23.11540222000002,67.6268158,14.614287380000007,5.59407711,-0.00483818,2,84.88459777999998,86.61428738000001,67.74500878475942,1.12,48.1578947368421,50.326535953808616,0.11268645
2.876680020125,0.964410279,2.876679,0.964411,103,5137766,2.57807684,0.01993454,2.45538497,0.01784057,0.9524095371804356,0.0101055165065066,-21.97897339000002,62.68782806,67.92063903999997,69.57836914,0.00151748,0,5.0210266099999785,85.07936096000003,62.759571277058,1.4909,30.789473684210527,74.57348655757394,0.98460156
3.063127658333333,-38.77201907222222,3.063123,-38.771984,115,8635329,32.96966934,0.02560664,23.12250328,0.01886491,0.7013265144260011,0.0007900003299684,0.07724761999998,85.80638123,-86.33211517000001,-87.0996933,0.02063438,3,84.07724761999998,2.3321151700000087,85.95193459014227,0.0756,44.21052631578947,96.99383870558611,0.02863081
3.24962424175,-39.90723763269445,3.249622,-39.907235,116,9468512,2.73103666,0.0122177,2.65729451,0.01089433,0.972998476702982,0.0059042454546061,36.02474212999999,51.64176941,-1.1479239500000062,-0.48942441,0.00450688,0,21.02474213,16.147923950000006,51.728834780957634,,48.1578947368421,48.17157413744902,0.99159455
3.475545671666666,-4.397859707916667,3.475546,-4.397857,123,14519072,2.66316271,0.01481494,2.62084436,0.01395816,0.9841097392055328,0.0075789490898975,-7.867149349999977,61.48153305,-23.27373885999998,-23.42152405,0.00438866,2,66.86714934999998,82.27373885999998,61.55468224414973,1.075,44.21052631578947,49.962361409791136,0.9778565
3.7641540515833327,-0.5831496199166667,3.764171,-0.583153,132,12042510,27.67681503,0.05473686,16.20242882,0.03143777,0.5854152221791975,0.0016219455754202,30.60585402999999,55.31693268,-76.22914123999999,-80.42070007,0.0200782,3,66.39414597000001,6.77085876000001,55.54244360058038,0.1727,48.1578947368421,90.16687196344692,0.028749833
4.0462022935,-0.2534570590277777,4.046202,-0.253457,137,2945942,2.71306372,0.02065682,2.48632574,0.01582951,0.9164273296168656,0.0090954862033307,-14.838615419999996,76.12863159,54.15135956,52.37757111,-6.239e-05,0,57.16138458,53.84864044,76.5478187002474,1.5764,44.21052631578947,69.90665475700806,0.9829594
4.399238324583333,-5.2116022766666665,4.399238,-5.211601,144,5060610,6.82111359,0.01959222,4.70487404,0.01133426,0.6897516040339097,0.0025857459803695,17.92121123999999,71.04785919,32.01825332999999,9.14957428,0.00013556,0,50.92121123999999,65.01825333,71.11116857064063,0.227,44.21052631578947,54.58698730854423,0.8508888
4.289071279166666,-6.842620516666666,4.289071,-6.842621,145,17082474,2.91391897,0.01799802,2.85924459,0.01657784,0.9812368221069648,0.0083125619733929,43.18223572,64.43783569,48.12826919999998,52.60432053,0.00258011,0,63.817764280000006,58.87173080000002,64.6315299866206,0.3,48.1578947368421,68.08460267690802,0.9751345
4.495858282916666,-27.80599280930556,4.495857,-27.805989,146,9207569,3.1149025,0.00882729,2.79976344,0.0084916,0.8988285957586153,0.0037309335480427,32.305454250000025,63.58827209,-32.49857711999999,-8.40891743,0.00176657,0,81.69454574999997,33.50142288000001,63.65900052146493,1.1687,48.1578947368421,58.09767930226948,0.9866646
4.657075452166666,4.262308267388889,4.657074,4.262311,147,9958412,2.35463691,0.02567728,2.27610612,0.02403671,0.9666484502699824,0.0146740242889947,68.38526917000002,11.60498714,10.440950390000012,10.00814342,0.00022537,0,40.61473082999999,81.44095039000001,12.275004135215816,2.6993,0.0,10.440950390000012,0.98281884
4.853423749999998,-29.882122222222225,4.853423,-29.882119,160,2499794,2.82398558,0.00642356,2.7802341,0.00574615,0.9845071871790506,0.0030257556809718,-85.62046050999999,2.98322034,18.152954099999988,12.65257835,-0.00327869,0,21.620460509999987,82.15295409999999,5.822336609728925,,17.36842105263158,25.123530651924742,0.9983965
4.9278137195,-30.522041396666665,4.927808,-30.522039,161,14347987,2.91702795,0.02360031,2.64351201,0.02002437,0.9062347208568912,0.0100439268554728,28.741317750000007,64.65435028,-30.29862213000001,-33.0772171,0.00179626,1,37.25868224999999,83.70137786999999,64.72391374236369,2.677,48.1578947368421,56.89630329345915,0.9829016
5.209364999999999,3.399466666666666,5.209361,3.399469,162,13694571,2.8705554,0.01675609,2.7541101,0.01626373,0.959434574925814,0.0079665033619235,3.886505129999989,77.058815,-79.57834624999998,-80.27255249,9.839e-05,0,61.11349487000001,35.42165375000002,77.22085838168483,,44.21052631578947,91.0345199855747,0.98314446
5.041464841666666,-33.5013003,5.041452,-33.501341,167,9230264,2.0182333,0.1899844,1.62953877,0.14707167,0.8074085240789556,0.1052946064236496,43.24229430999998,47.96877289,-63.29264068999999,-59.55179977,0.02155066,3,14.242294309999975,87.70735931000002,48.22865509810945,,48.1578947368421,79.53075625818107,0.179278
5.6059410268333325,0.2489341776388889,5.605937,0.248933,172,13877450,9.21705341,0.05807692,6.02981091,0.03277634,0.654201580676313,0.0054440411309334,-54.86259079000001,36.73098755,23.806861879999985,16.44092369,0.01697682,3,44.13740920999999,57.193138120000015,36.9481453715644,0.306,17.36842105263158,29.46911472092252,0.02864027
5.659271313999999,1.7840073436944444,5.65927,1.784006,173,7329567,3.41828823,0.03128976,2.76970816,0.02129364,0.8102617373491644,0.009685764876238,-12.59986114999998,85.26243591,74.87559508999999,13.03882885,0.00141791,1,45.40013885000002,47.12440491000001,85.3562122947525,1.1919,44.21052631578947,86.95358173876879,0.97602844
6.1915966769583335,-4.200430292583333,6.191597,-4.200429,187,15492476,2.78929138,0.03178054,2.53935695,0.02628995,0.910395008641944,0.0140154259117323,-24.647438050000005,62.00223541,-24.35597419999999,-22.95531464,-0.00071176,0,20.647438050000005,20.35597419999999,62.07477100913911,1.946,30.789473684210527,39.25818601236891,0.9784385
6.454817912499999,-26.03683725255556,6.454879,-26.036935,194,4652476,10.03442574,0.05333143,7.06072855,0.03313185,0.7036504861313568,0.0049887938411877,-64.43814086999998,33.59936523,-1.8289451599999893,33.92655182,0.00784657,3,71.56185913000002,45.82894515999999,33.73303045768247,0.3216,17.36842105263158,17.464452188940346,0.028665967
6.3830812041666665,-37.30270143611111,6.383062,-37.302677,195,1229762,2.11463404,0.1766378,1.8250035,0.14148092,0.8630351472068425,0.0983533241874546,-41.376438140000005,52.78000259,69.75720215000001,-22.51550293,-0.00335587,2,31.623561859999995,37.24279784999999,53.01630573135407,,30.789473684210527,76.24997666587616,0.12649417
6.568279587749999,-35.21355344519445,6.568278,-35.213552,199,5031269,2.5301919,0.0161632,2.48797989,0.01552641,0.9833166764939844,0.0087814601169725,-3.763983730000007,79.79428101,-13.62868118,-13.798316,0.00299811,0,67.76398373,77.62868118,79.95078037081844,1.996,44.21052631578947,46.263501681403234,0.9990521
6.771099583333332,-5.064190555555555,6.771089,-5.064157,205,16799127,5.2875104,0.08152585,3.38053989,0.04563089,0.6393443481453955,0.0131015869748961,-69.79255676000002,23.105793,9.052456860000008,25.5192585,0.01824471,3,45.207443239999975,55.94754313999999,23.64059369302829,,17.36842105263158,19.585939473603432,0.027549876
7.264967530083332,5.1596853430000005,7.264965,5.159685,214,2304027,2.56362629,0.00886158,2.4197669,0.00831868,0.9438844146039708,0.0046015667653348,40.89211273000001,27.41963387,-62.46741486000002,-62.00324631,-0.00461493,0,28.892112730000008,74.46741486000002,27.58326161941062,1.633,48.1578947368421,78.87560297567376,0.9998149
7.254108441833333,-1.2282665918333335,7.254101,-1.22827,218,8807641,27.8450985,0.0172203,20.13508606,0.00857757,0.7231106063424412,0.0005430243516305,-14.015472409999973,66.26328278,63.47985458,58.46264648,0.01792836,3,19.984527590000027,82.52014542,66.3311589283818,0.0828,44.21052631578947,77.35801558091482,0.028675182
7.532868749999999,-0.0020183333333333,7.532869,-0.002018,222,3935350,2.74957061,0.02033024,2.59008646,0.01620538,0.941996706896718,0.0091241027780888,18.81871796000001,67.12363434,70.01068114999998,79.14585114,0.00345358,0,78.18128203999999,26.98931885000001,67.30960025887858,,48.1578947368421,84.97457443595542,0.98212993
7.632598926666666,-2.198925879722222,7.632598,-2.198929,224,3019009,2.87744808,0.01179498,2.49626207,0.00870398,0.8675263638466763,0.0046685917636916,-62.37534714000003,25.27496529,32.65016173999999,52.47422791,-0.00164011,0,56.62465285999997,28.349838260000013,26.51082553242552,0.5,17.36842105263158,36.98236216779095,0.98646593
7.572885993333332,-42.41291185775,7.572883,-42.41291,225,11714253,3.69838524,0.01321413,3.35491872,0.01067178,0.9071306806318532,0.0043394890631134,-60.70111846999998,25.37000847,3.730531929999984,1.59427011,0.00063851,0,14.298881530000015,78.73053192999998,25.683405727587445,0.492,17.36842105263158,17.764541039448368,0.979808
7.969893895833333,-31.24459162777778,7.969891,-31.244576,229,12521758,2.53175378,0.04558026,2.25692034,0.03817543,0.8914454311587916,0.0220213216869946,21.135559080000007,68.27633667,-38.01140594000003,11.34956932,0.00181206,0,34.86444091999999,85.98859405999997,68.45917140219554,,48.1578947368421,61.351852514983065,0.9828644
7.851381132541667,-39.380380266972224,7.851376,-39.380376,230,14136555,2.88866305,0.04985307,2.72744298,0.04263958,0.9441886896431206,0.0219866715682263,8.69270419999998,79.04098511,-47.96084213,-28.50910759,-0.00121182,2,44.69270419999998,11.960842130000003,79.1989730183368,1.2978,44.21052631578947,65.22892774634501,0.94200337
8.246949150708332,5.167084469194445,8.246948,5.167091,231,7394450,3.33605862,0.05081639,3.19386649,0.048406,0.957377208797368,0.0205720288555146,34.91434097000001,39.0382309,-8.854825020000021,-17.91313171,-0.0003453,0,14.914340970000012,28.85482502000002,39.24262315138623,2.1,48.1578947368421,48.96519939323828,0.8674439
8.123649137499998,-2.5387592722222223,8.123651,-2.538763,236,4154022,2.85824132,0.01820616,2.51051378,0.01484974,0.8783421338265449,0.0076350434335286,20.533134459999985,63.60798645,56.81148148,57.07099152,0.00422762,0,29.46686554000001,6.811481479999998,63.73363272420131,,48.1578947368421,74.47635365293569,0.985444
8.137904741666667,-28.82233076388889,8.137867,-28.822304,238,16636281,9.8748579,0.02495625,8.63935757,0.02171097,0.8748842421317272,0.0031181153329616,-23.61177826,70.04623413,33.207424160000016,46.31391144,0.00208858,3,86.61177826,29.792575839999984,70.22446095054612,0.3239,30.789473684210527,45.28492805661554,0.029157616
8.399676735375,-3.758753504638889,8.399671,-3.758751,242,8264944,3.29243708,0.02192723,2.99431705,0.01750097,0.9094530820920046,0.0080585358429045,-15.486633299999994,72.05228424,71.86640929999999,77.39353943,0.00042386,0,40.513366700000006,52.13359070000001,72.1632293082963,2.7097,44.21052631578947,84.37624916286714,0.99087733
8.683008250166665,-0.9036208460833334,8.683004,-0.903619,247,2951872,3.64051509,0.02478028,2.84151554,0.01481794,0.7805256865450872,0.0066928320663738,-82.95862578999999,3.12422991,54.26323317999999,59.40412903,-0.00277236,0,74.95862578999999,62.26323317999999,4.331375362461514,0.6552,17.36842105263158,56.97508688021939,0.9826993
8.574195845833334,-29.75254608055556,8.574209,-29.752514,248,14755210,2.36613297,0.26396713,1.50814962,0.16922712,0.6373900533578213,0.1008537472684312,-28.05977631000001,63.21035004,61.81919861,63.20225143,-0.00750549,2,33.05977631000002,56.81919861,63.407794096462055,,30.789473684210527,69.06232697016021,0.28535217
8.80378375,1.075188888888889,8.803781,1.07519,249,16794636,3.06711078,0.04241093,2.97572041,0.0370824,0.9702031075643116,0.0180597699284248,-64.67835236000002,12.06057835,47.76398848999997,40.23344421,0.00142014,0,7.678352360000019,75.23601151000003,12.706594749833204,,17.36842105263158,50.82381967477794,0.8899004
8.928935399999999,-23.671711519444447,8.928956,-23.671671,256,2168674,3.05814123,0.15998146,2.60125804,0.13017604,0.8506010168797861,0.0615792406080916,-14.260490419999996,76.41443634,-30.56389618000003,2.86883235,0.01239644,3,30.739509580000004,14.436103819999971,76.57784327832636,,44.21052631578947,53.74683606335292,0.17266926
9.108111725,-2.9991983,9.108106,-2.999195,261,8289284,2.26665902,0.05697566,2.14894867,0.05373977,0.9480687880438232,0.033615856793957,7.64408874999998,82.452034,43.87379456000002,31.34908676,-0.00059312,2,86.64408874999998,57.12620543999998,82.54900308748226,,44.21052631578947,62.28547572437896,0.982627
9.148009970833332,-3.304544394444444,9.148009,-3.304545,262,282169,2.70981884,0.02954287,2.42717314,0.02434264,0.8956957211206045,0.0132684606561378,-51.6942482,46.29983139,28.800619129999973,4.15683508,0.00412789,0,44.6942482,35.80061912999997,46.5690281919478,1.8,30.789473684210527,42.16002077824456,0.98192686
9.267128694208331,-1.1523390090555554,9.267127,-1.15233,276,5503882,26.47807503,0.0229577,23.58805275,0.01939862,0.8908522512786308,0.0010645950409287,32.757396700000015,47.28001785,-82.17967224,-1.75734591,0.02056378,3,23.242603299999985,41.82032776,47.54366506587727,0.0737,48.1578947368421,95.25062390850042,0.028634822
9.311774535166666,-21.75686490602778,9.311773,-21.756864,277,15791307,2.59818625,0.01909929,2.53808212,0.01613962,0.9768668893540638,0.009494924555923,-71.67173004,19.07304192,67.09477996999999,58.63720322,0.00143092,0,53.32826996,12.09477996999999,19.307535525853044,2.5133,17.36842105263158,69.30636009115042,0.9839049
9.370268526874998,-33.7451151845,9.370267,-33.74511,278,5292987,2.85083771,0.0279392,2.7437005,0.0222258,0.9624190427872517,0.0122370206050989,-17.200256350000018,87.64337158,46.091781620000006,55.97457504,-0.0032525,0,82.20025635000002,18.90821838,87.73460310453311,,44.21052631578947,63.86722923397322,0.9837641
9.535455,0.2268072222222222,9.535454,0.226812,279,2649756,2.66023993,0.01784679,2.45537591,0.0147882,0.922990397336078,0.008321298875403,-15.575233459999993,72.00500488,74.78683472,75.30688477,0.00124555,0,27.57523346,62.78683472,72.17839515927757,,44.21052631578947,86.87716204248221,0.9835875
9.7052925,-1.289570833333333,9.705286,-1.289585,285,1321527,4.24165058,0.04021433,3.91090679,0.03360353,0.9220247439618188,0.0117973384181163,-2.086509700000022,83.10858154,83.07315826000001,81.4805603,0.00278875,3,81.91349029999998,12.926841739999986,83.25885133480301,,44.21052631578947,94.10483654100952,0.069806196
9.585538932333332,-2.1279297212222223,9.585539,-2.127925,287,1302335,13.63847542,0.04261114,9.71209717,0.03085074,0.7121101788076544,0.0031728309949968,-30.63879013000001,49.11128998,84.52966308999999,-71.61302948,0.00772252,3,41.63879013000002,73.52966308999999,49.20283328731841,0.221,30.789473684210527,89.9625234853914,0.030432075
9.586643129541663,-3.499711742777778,9.586641,-3.49971,288,586658,3.1752615,0.00608784,2.85778761,0.00514184,0.9000164584869624,0.0023664082719756,71.12822723,22.19506264,55.68757628999998,87.52877808,0.00154678,0,48.12822722999999,32.68757628999998,22.39689276648713,1.858,0.0,55.68757628999998,0.99872106
9.624811749041664,-21.33444980055556,9.624817,-21.334445,289,3325097,11.14992809,0.04861018,6.95738459,0.03282489,0.6239847049991154,0.0040084067065152,-0.969840999999974,89.89705658,-86.19144440000002,-83.9411087,0.03322396,3,10.030159000000026,75.19144440000002,89.94709990737735,0.338,44.21052631578947,96.86865192040926,0.028942352
9.561397923,-24.98395424794445,9.561392,-24.983949,290,1824955,3.77007747,0.00897277,3.22866321,0.00686185,0.856391741467318,0.0027325802088184,-41.58877945,46.36551666,-34.08232117,-14.08269405,-0.00456512,0,81.41122055,88.91767883,49.736919236606695,0.4981,30.789473684210527,45.930341889493086,0.9857097
9.827426666666666,3.3312713888888887,9.827421,3.331269,291,6940905,82.76339722,0.0145477,59.79520035,0.00951861,0.7224836384018118,0.0001713324706813,51.07145691,43.63592911,-31.40633201999998,-24.23726082,0.00037792,0,52.07145691,30.40633201999998,43.92145613812166,,48.1578947368421,57.49383024669029,0.02865152
9.805843474999998,-2.9519455333333333,9.805842,-2.951944,297,7287751,3.37455702,0.01786831,3.20130253,0.01647782,0.9486585975660888,0.0070053817282569,-71.42118073,16.81180382,44.36477279999997,48.57790375,0.00432702,1,52.57881927,11.635227200000031,17.53957661068723,0.3901,17.36842105263158,47.643416286587936,0.97052735
9.784204583333333,-22.333744166666666,9.784207,-22.333738,302,16063361,37.31387711,0.02916349,31.92929077,0.02333602,0.8556948042647398,0.0009156412855519,-38.54843903,58.56604767,43.71652603000001,29.42302132,0.01270594,3,25.451560970000003,72.28347396999999,58.77909441021283,,30.789473684210527,53.47079892691301,0.028663786
10.05635604333333,1.429541489166667,10.05634,1.429542,303,12502333,15.34220219,0.03738734,11.43476677,0.02699771,0.7453145662135221,0.0025288988646645,79.87877655,9.65429115,42.96448898,66.41536713,0.00944937,3,41.12122345,78.03551102,10.109665553764296,0.2462,0.0,42.96448898,0.02867534
10.240048235958332,-1.775562871111111,10.240047,-1.775563,306,15490484,3.19962549,0.01395871,2.75594902,0.00889971,0.8613348745387074,0.0046751162118762,45.46240616,45.07057571,66.67341613999997,67.85552979,-0.00072041,0,2.5375938399999995,18.67341613999997,45.11492873573937,1.178,48.1578947368421,82.24674610744411,0.99782735
10.078667654166663,-2.521818380555556,10.078665,-2.521816,307,9385177,2.62454724,0.02485189,2.4568429,0.02234171,0.9361016111868498,0.0122895955954483,-87.34214782999999,10.22552299,26.83543777,27.54637909,0.00090241,0,73.34214782999999,40.83543777,10.980041913354365,2.959,17.36842105263158,31.9656498474384,0.98662686
10.12772855095833,-32.422313846277774,10.127729,-32.422311,309,8051665,4.62021303,0.05116028,4.04764462,0.04418395,0.8760731580379096,0.0136221011147789,26.01055527,55.40785599,44.04250336000001,28.63254738,0.0012332,3,18.010555269999998,36.04250336000001,55.4890124746204,0.524,48.1578947368421,65.26043922393089,0.4847037
10.073086305833332,-32.72439596244445,10.07308,-32.724395,310,6750623,2.14166856,0.04874077,2.10720062,0.04780404,0.98390603446128,0.0316168894480217,28.11563491999999,27.36711502,-4.519520759999978,-9.34095287,0.0002997,0,7.115634919999991,25.519520759999978,27.53105491109829,,48.1578947368421,48.369503753758266,0.9827744
10.358370196166666,-1.7210226369722224,10.358369,-1.721024,316,15302796,2.85000491,0.00546859,2.81374264,0.00525093,0.9872764184115036,0.0026425823490823,-56.58033752,28.25457001,-60.16701508,86.89531708,-7.782e-05,0,39.41966248,35.83298492,28.32526657332621,1.675,17.36842105263158,62.62373155201184,0.99504983
10.743960549999995,-20.57992275555556,10.743954,-20.579909,324,14772449,3.31549525,0.05937202,3.2669704,0.0575843,0.985364222735653,0.0247591165614404,23.89031218999997,69.80715179,-4.981617449999988,11.60441494,0.00720998,3,87.10968781000003,64.01838255000001,69.98598746200629,,48.1578947368421,48.41486690989565,0.031271722
10.61479238333333,-25.093510355555555,10.614788,-25.093507,325,7260231,2.49789667,0.04999541,2.33988166,0.04212223,0.9367407739888616,0.0252167317777035,76.53858185000001,16.01131439,28.66686629999998,27.25396347,0.00255392,0,8.538581850000014,39.33313370000002,16.773854312453683,,0.0,28.66686629999998,0.9686446
